"GeoID","VariableID","Date","Value"
6041,"CARS_Affordability","2004-03-01",0.17
6041,"CARS_Affordability","2004-04-01",0.16
6041,"CARS_Affordability","2004-05-01",0.14
6041,"CARS_Affordability","2004-06-01",0.13
6041,"CARS_Affordability","2004-07-01",0.14
6041,"CARS_Affordability","2004-08-01",0.14
6041,"CARS_Affordability","2004-09-01",0.15
6041,"CARS_Affordability","2004-10-01",0.16
6041,"CARS_Affordability","2004-11-01",0.14
6041,"CARS_Affordability","2004-12-01",0.14
6041,"CARS_Affordability","2005-01-01",0.13
6041,"CARS_Affordability","2005-02-01",0.13
6041,"CARS_Affordability","2005-03-01",0.11
6041,"CARS_Affordability","2005-04-01",0.12
6041,"CARS_Affordability","2005-05-01",0.12
6041,"CARS_Affordability","2005-06-01",0.1
6041,"CARS_Affordability","2005-07-01",0.11
6041,"CARS_Affordability","2005-08-01",0.11
6041,"CARS_Affordability","2005-09-01",0.13
6041,"CARS_Affordability","2005-10-01",0.12
6041,"CARS_Affordability","2005-11-01",0.12
6041,"CARS_Affordability","2005-12-01",0.1
6041,"CARS_Affordability","2006-03-01",0.12
6041,"CARS_Affordability","2006-06-01",0.2
6041,"CARS_Affordability","2006-09-01",0.21
6041,"CARS_Affordability","2006-12-01",0.22
6041,"CARS_Affordability","2007-03-01",0.11
6041,"CARS_Affordability","2007-06-01",0.19
6041,"CARS_Affordability","2007-09-01",0.1
6041,"CARS_Affordability","2007-12-01",0.11
6041,"CARS_Affordability","2008-03-01",0.14
6041,"CARS_Affordability","2008-06-01",0.11
6041,"CARS_Affordability","2008-09-01",0.14
6041,"CARS_Affordability","2008-12-01",0.19
6041,"CARS_Affordability","2009-03-01",0.24
6041,"CARS_Affordability","2009-06-01",0.23
6041,"CARS_Affordability","2009-09-01",0.22
6041,"CARS_Affordability","2009-12-01",0.24
6041,"CARS_Affordability","2010-03-01",0.24
6041,"CARS_Affordability","2010-06-01",0.21
6041,"CARS_Affordability","2010-09-01",0.23
6041,"CARS_Affordability","2010-12-01",0.25
6041,"CARS_Affordability","2011-03-01",0.27
6041,"CARS_Affordability","2011-06-01",0.24
6041,"CARS_Affordability","2011-09-01",0.25
6041,"CARS_Affordability","2011-12-01",0.29
6041,"CARS_Affordability","2012-03-01",0.32
6041,"CARS_Affordability","2012-06-01",0.27
6041,"CARS_Affordability","2012-09-01",0.27
6041,"CARS_Affordability","2012-12-01",0.28
6041,"CARS_Affordability","2013-03-01",0.24
6041,"CARS_Affordability","2013-06-01",0.2
6041,"CARS_Affordability","2013-09-01",0.18
6041,"CARS_Affordability","2013-12-01",0.19
6041,"CARS_Affordability","2014-03-01",0.15
6041,"CARS_Affordability","2014-06-01",0.14
6041,"CARS_Affordability","2014-09-01",0.15
6041,"CARS_Affordability","2014-12-01",0.15
6041,"CARS_Affordability","2015-03-01",0.19
6047,"CARS_Affordability","1991-01-01",0.42
6047,"CARS_Affordability","1991-02-01",0.36
6047,"CARS_Affordability","1991-03-01",0.4
6047,"CARS_Affordability","1991-04-01",0.37
6047,"CARS_Affordability","1991-05-01",0.42
6047,"CARS_Affordability","1991-06-01",0.4
6047,"CARS_Affordability","1991-07-01",0.4
6047,"CARS_Affordability","1991-08-01",0.36
6047,"CARS_Affordability","1991-09-01",0.43
6047,"CARS_Affordability","1991-10-01",0.45
6047,"CARS_Affordability","1991-11-01",0.43
6047,"CARS_Affordability","1991-12-01",0.46
6047,"CARS_Affordability","1992-01-01",0.43
6047,"CARS_Affordability","1992-02-01",0.43
6047,"CARS_Affordability","1992-03-01",0.43
6047,"CARS_Affordability","1992-04-01",0.46
6047,"CARS_Affordability","1992-05-01",0.46
6047,"CARS_Affordability","1992-06-01",0.46
6047,"CARS_Affordability","1992-07-01",0.46
6047,"CARS_Affordability","1992-08-01",0.46
6047,"CARS_Affordability","1992-09-01",0.5
6047,"CARS_Affordability","1992-10-01",0.51
6047,"CARS_Affordability","1992-11-01",0.55
6047,"CARS_Affordability","1992-12-01",0.45
6047,"CARS_Affordability","1993-01-01",0.46
6047,"CARS_Affordability","1993-02-01",0.55
6047,"CARS_Affordability","1993-03-01",0.58
6047,"CARS_Affordability","1993-04-01",0.5
6047,"CARS_Affordability","1993-05-01",0.53
6047,"CARS_Affordability","1993-06-01",0.55
6047,"CARS_Affordability","1993-07-01",0.57
6047,"CARS_Affordability","1993-08-01",0.55
6047,"CARS_Affordability","1993-09-01",0.55
6047,"CARS_Affordability","1993-10-01",0.54
6047,"CARS_Affordability","1993-11-01",0.56
6047,"CARS_Affordability","1993-12-01",0.53
6047,"CARS_Affordability","1994-01-01",0.58
6047,"CARS_Affordability","1994-02-01",0.62
6047,"CARS_Affordability","1994-03-01",0.57
6047,"CARS_Affordability","1994-04-01",0.56
6047,"CARS_Affordability","1994-05-01",0.56
6047,"CARS_Affordability","1994-06-01",0.45
6047,"CARS_Affordability","1994-07-01",0.52
6047,"CARS_Affordability","1994-08-01",0.52
6047,"CARS_Affordability","1994-09-01",0.53
6047,"CARS_Affordability","1994-10-01",0.51
6047,"CARS_Affordability","1994-11-01",0.49
6047,"CARS_Affordability","1994-12-01",0.49
6047,"CARS_Affordability","1995-01-01",0.53
6047,"CARS_Affordability","1995-02-01",0.46
6047,"CARS_Affordability","1995-03-01",0.53
6047,"CARS_Affordability","1995-04-01",0.5
6047,"CARS_Affordability","1995-05-01",0.52
6047,"CARS_Affordability","1995-06-01",0.5
6047,"CARS_Affordability","1995-07-01",0.49
6047,"CARS_Affordability","1995-08-01",0.46
6047,"CARS_Affordability","1995-09-01",0.49
6047,"CARS_Affordability","1995-10-01",0.49
6047,"CARS_Affordability","1995-11-01",0.56
6047,"CARS_Affordability","1995-12-01",0.53
6047,"CARS_Affordability","1996-01-01",0.54
6047,"CARS_Affordability","1996-02-01",0.49
6047,"CARS_Affordability","1996-03-01",0.57
6047,"CARS_Affordability","1996-04-01",0.54
6047,"CARS_Affordability","1996-05-01",0.49
6047,"CARS_Affordability","1996-06-01",0.52
6047,"CARS_Affordability","1996-07-01",0.46
6047,"CARS_Affordability","1996-08-01",0.5
6047,"CARS_Affordability","1996-09-01",0.55
6047,"CARS_Affordability","1996-10-01",0.58
6047,"CARS_Affordability","1996-11-01",0.56
6047,"CARS_Affordability","1996-12-01",0.52
6047,"CARS_Affordability","1997-01-01",0.57
6047,"CARS_Affordability","1997-02-01",0.52
6047,"CARS_Affordability","1997-03-01",0.53
6047,"CARS_Affordability","1997-04-01",0.53
6047,"CARS_Affordability","1997-05-01",0.56
6047,"CARS_Affordability","1997-06-01",0.57
6047,"CARS_Affordability","1997-07-01",0.51
6047,"CARS_Affordability","1997-08-01",0.51
6047,"CARS_Affordability","1997-09-01",0.55
6047,"CARS_Affordability","1997-10-01",0.54
6047,"CARS_Affordability","1997-11-01",0.62
6047,"CARS_Affordability","1997-12-01",0.56
6047,"CARS_Affordability","1998-01-01",0.51
6047,"CARS_Affordability","1998-02-01",0.55
6047,"CARS_Affordability","1998-03-01",0.57
6047,"CARS_Affordability","1998-04-01",0.51
6047,"CARS_Affordability","1998-05-01",0.5
6047,"CARS_Affordability","1998-06-01",0.52
6047,"CARS_Affordability","1998-07-01",0.55
6047,"CARS_Affordability","1998-08-01",0.48
6047,"CARS_Affordability","1998-09-01",0.57
6047,"CARS_Affordability","1998-10-01",0.54
6047,"CARS_Affordability","1998-11-01",0.51
6047,"CARS_Affordability","1998-12-01",0.53
6047,"CARS_Affordability","1999-01-01",0.55
6047,"CARS_Affordability","1999-02-01",0.58
6047,"CARS_Affordability","1999-03-01",0.53
6047,"CARS_Affordability","1999-04-01",0.54
6047,"CARS_Affordability","1999-05-01",0.52
6047,"CARS_Affordability","1999-06-01",0.5
6047,"CARS_Affordability","1999-07-01",0.47
6047,"CARS_Affordability","1999-08-01",0.53
6047,"CARS_Affordability","1999-09-01",0.52
6047,"CARS_Affordability","1999-10-01",0.47
6047,"CARS_Affordability","1999-11-01",0.52
6047,"CARS_Affordability","1999-12-01",0.48
6047,"CARS_Affordability","2000-01-01",0.54
6047,"CARS_Affordability","2000-02-01",0.5
6047,"CARS_Affordability","2000-03-01",0.51
6047,"CARS_Affordability","2000-04-01",0.53
6047,"CARS_Affordability","2000-05-01",0.54
6047,"CARS_Affordability","2000-06-01",0.49
6047,"CARS_Affordability","2000-07-01",0.47
6047,"CARS_Affordability","2000-08-01",0.47
6047,"CARS_Affordability","2000-09-01",0.49
6047,"CARS_Affordability","2000-10-01",0.43
6047,"CARS_Affordability","2000-11-01",0.5
6047,"CARS_Affordability","2000-12-01",0.46
6047,"CARS_Affordability","2001-01-01",0.47
6047,"CARS_Affordability","2001-02-01",0.44
6047,"CARS_Affordability","2001-03-01",0.48
6047,"CARS_Affordability","2001-04-01",0.46
6047,"CARS_Affordability","2001-05-01",0.48
6047,"CARS_Affordability","2001-06-01",0.4
6047,"CARS_Affordability","2001-07-01",0.44
6047,"CARS_Affordability","2001-08-01",0.41
6047,"CARS_Affordability","2001-09-01",0.44
6047,"CARS_Affordability","2001-10-01",0.43
6047,"CARS_Affordability","2001-11-01",0.4
6047,"CARS_Affordability","2001-12-01",0.5
6047,"CARS_Affordability","2002-01-01",0.42
6047,"CARS_Affordability","2002-02-01",0.4
6047,"CARS_Affordability","2002-03-01",0.4
6047,"CARS_Affordability","2002-04-01",0.4
6047,"CARS_Affordability","2002-05-01",0.38
6047,"CARS_Affordability","2002-06-01",0.37
6047,"CARS_Affordability","2002-07-01",0.38
6047,"CARS_Affordability","2002-08-01",0.39
6047,"CARS_Affordability","2002-09-01",0.35
6047,"CARS_Affordability","2002-10-01",0.36
6047,"CARS_Affordability","2002-11-01",0.34
6047,"CARS_Affordability","2002-12-01",0.36
6047,"CARS_Affordability","2003-01-01",0.32
6047,"CARS_Affordability","2003-02-01",0.34
6047,"CARS_Affordability","2003-03-01",0.36
6047,"CARS_Affordability","2003-04-01",0.33
6047,"CARS_Affordability","2003-05-01",0.31
6047,"CARS_Affordability","2003-06-01",0.33
6047,"CARS_Affordability","2003-07-01",0.33
6047,"CARS_Affordability","2003-08-01",0.3
6047,"CARS_Affordability","2003-09-01",0.31
6047,"CARS_Affordability","2003-10-01",0.27
6047,"CARS_Affordability","2003-11-01",0.3
6047,"CARS_Affordability","2003-12-01",0.29
6047,"CARS_Affordability","2004-01-01",0.31
6047,"CARS_Affordability","2004-02-01",0.33
6047,"CARS_Affordability","2004-03-01",0.31
6047,"CARS_Affordability","2004-04-01",0.3
6047,"CARS_Affordability","2004-05-01",0.25
6047,"CARS_Affordability","2004-06-01",0.23
6047,"CARS_Affordability","2004-07-01",0.24
6047,"CARS_Affordability","2004-08-01",0.21
6047,"CARS_Affordability","2004-09-01",0.22
6047,"CARS_Affordability","2004-10-01",0.19
6047,"CARS_Affordability","2004-11-01",0.2
6047,"CARS_Affordability","2004-12-01",0.19
6047,"CARS_Affordability","2005-01-01",0.19
6047,"CARS_Affordability","2005-02-01",0.17
6047,"CARS_Affordability","2005-03-01",0.16
6047,"CARS_Affordability","2005-04-01",0.16
6047,"CARS_Affordability","2005-05-01",0.14
6047,"CARS_Affordability","2005-06-01",0.11
6047,"CARS_Affordability","2005-07-01",0.11
6047,"CARS_Affordability","2005-08-01",0.1
6047,"CARS_Affordability","2005-09-01",0.09
6047,"CARS_Affordability","2005-10-01",0.09
6047,"CARS_Affordability","2005-11-01",0.1
6047,"CARS_Affordability","2005-12-01",0.1
6047,"CARS_Affordability","2006-03-01",0.2
6047,"CARS_Affordability","2006-06-01",0.36
6047,"CARS_Affordability","2006-09-01",0.41
6047,"CARS_Affordability","2006-12-01",0.41
6047,"CARS_Affordability","2007-03-01",0.29
6047,"CARS_Affordability","2007-06-01",0.46
6047,"CARS_Affordability","2007-09-01",0.31
6047,"CARS_Affordability","2007-12-01",0.34
6047,"CARS_Affordability","2008-03-01",0.42
6047,"CARS_Affordability","2008-06-01",0.53
6047,"CARS_Affordability","2008-09-01",0.6
6047,"CARS_Affordability","2008-12-01",0.69
6047,"CARS_Affordability","2009-03-01",0.75
6047,"CARS_Affordability","2009-06-01",0.76
6047,"CARS_Affordability","2009-09-01",0.73
6047,"CARS_Affordability","2009-12-01",0.74
6047,"CARS_Affordability","2010-03-01",0.77
6047,"CARS_Affordability","2010-06-01",0.73
6047,"CARS_Affordability","2010-09-01",0.75
6047,"CARS_Affordability","2010-12-01",0.76
6047,"CARS_Affordability","2011-03-01",0.76
6047,"CARS_Affordability","2011-06-01",0.76
6047,"CARS_Affordability","2011-09-01",0.74
6047,"CARS_Affordability","2011-12-01",0.77
6047,"CARS_Affordability","2012-03-01",0.77
6047,"CARS_Affordability","2012-06-01",0.77
6047,"CARS_Affordability","2012-09-01",0.74
6047,"CARS_Affordability","2012-12-01",0.74
6047,"CARS_Affordability","2013-03-01",0.68
6047,"CARS_Affordability","2013-06-01",0.65
6047,"CARS_Affordability","2013-09-01",0.6
6047,"CARS_Affordability","2013-12-01",0.6
6047,"CARS_Affordability","2014-03-01",0.58
6047,"CARS_Affordability","2014-06-01",0.57
6047,"CARS_Affordability","2014-09-01",0.55
6047,"CARS_Affordability","2014-12-01",0.53
6047,"CARS_Affordability","2015-03-01",0.6
6053,"CARS_Affordability","2010-03-01",0.56
6053,"CARS_Affordability","2010-06-01",0.52
6053,"CARS_Affordability","2010-09-01",0.56
6053,"CARS_Affordability","2010-12-01",0.58
6053,"CARS_Affordability","2011-03-01",0.57
6053,"CARS_Affordability","2011-06-01",0.56
6053,"CARS_Affordability","2011-09-01",0.56
6053,"CARS_Affordability","2011-12-01",0.56
6053,"CARS_Affordability","2012-03-01",0.54
6053,"CARS_Affordability","2012-06-01",0.55
6053,"CARS_Affordability","2012-09-01",0.52
6053,"CARS_Affordability","2012-12-01",0.5
6053,"CARS_Affordability","2013-03-01",0.44
6053,"CARS_Affordability","2013-06-01",0.35
6053,"CARS_Affordability","2013-09-01",0.3
6053,"CARS_Affordability","2013-12-01",0.29
6053,"CARS_Affordability","2014-03-01",0.23
6053,"CARS_Affordability","2014-06-01",0.26
6053,"CARS_Affordability","2014-09-01",0.27
6053,"CARS_Affordability","2014-12-01",0.27
6053,"CARS_Affordability","2015-03-01",0.29
6055,"CARS_Affordability","2010-03-01",0.44
6055,"CARS_Affordability","2010-06-01",0.42
6055,"CARS_Affordability","2010-09-01",0.41
6055,"CARS_Affordability","2010-12-01",0.47
6055,"CARS_Affordability","2011-03-01",0.48
6055,"CARS_Affordability","2011-06-01",0.47
6055,"CARS_Affordability","2011-09-01",0.48
6055,"CARS_Affordability","2011-12-01",0.5
6055,"CARS_Affordability","2012-03-01",0.5
6055,"CARS_Affordability","2012-06-01",0.5
6055,"CARS_Affordability","2012-09-01",0.45
6055,"CARS_Affordability","2012-12-01",0.47
6055,"CARS_Affordability","2013-03-01",0.39
6055,"CARS_Affordability","2013-06-01",0.34
6055,"CARS_Affordability","2013-09-01",0.28
6055,"CARS_Affordability","2013-12-01",0.29
6055,"CARS_Affordability","2014-03-01",0.28
6055,"CARS_Affordability","2014-06-01",0.25
6055,"CARS_Affordability","2014-09-01",0.21
6055,"CARS_Affordability","2014-12-01",0.24
6055,"CARS_Affordability","2015-03-01",0.34
6059,"CARS_Affordability","1991-01-01",0.24
6059,"CARS_Affordability","1991-02-01",0.24
6059,"CARS_Affordability","1991-03-01",0.25
6059,"CARS_Affordability","1991-04-01",0.24
6059,"CARS_Affordability","1991-05-01",0.25
6059,"CARS_Affordability","1991-06-01",0.25
6059,"CARS_Affordability","1991-07-01",0.24
6059,"CARS_Affordability","1991-08-01",0.25
6059,"CARS_Affordability","1991-09-01",0.27
6059,"CARS_Affordability","1991-10-01",0.29
6059,"CARS_Affordability","1991-11-01",0.3
6059,"CARS_Affordability","1991-12-01",0.31
6059,"CARS_Affordability","1992-01-01",0.33
6059,"CARS_Affordability","1992-02-01",0.34
6059,"CARS_Affordability","1992-03-01",0.31
6059,"CARS_Affordability","1992-04-01",0.32
6059,"CARS_Affordability","1992-05-01",0.3
6059,"CARS_Affordability","1992-06-01",0.33
6059,"CARS_Affordability","1992-07-01",0.34
6059,"CARS_Affordability","1992-08-01",0.34
6059,"CARS_Affordability","1992-09-01",0.37
6059,"CARS_Affordability","1992-10-01",0.38
6059,"CARS_Affordability","1992-11-01",0.38
6059,"CARS_Affordability","1992-12-01",0.38
6059,"CARS_Affordability","1993-01-01",0.39
6059,"CARS_Affordability","1993-02-01",0.41
6059,"CARS_Affordability","1993-03-01",0.42
6059,"CARS_Affordability","1993-04-01",0.43
6059,"CARS_Affordability","1993-05-01",0.43
6059,"CARS_Affordability","1993-06-01",0.43
6059,"CARS_Affordability","1993-07-01",0.43
6059,"CARS_Affordability","1993-08-01",0.44
6059,"CARS_Affordability","1993-09-01",0.45
6059,"CARS_Affordability","1993-10-01",0.47
6059,"CARS_Affordability","1993-11-01",0.46
6059,"CARS_Affordability","1993-12-01",0.48
6059,"CARS_Affordability","1994-01-01",0.49
6059,"CARS_Affordability","1994-02-01",0.49
6059,"CARS_Affordability","1994-03-01",0.46
6059,"CARS_Affordability","1994-04-01",0.43
6059,"CARS_Affordability","1994-05-01",0.43
6059,"CARS_Affordability","1994-06-01",0.41
6059,"CARS_Affordability","1994-07-01",0.39
6059,"CARS_Affordability","1994-08-01",0.39
6059,"CARS_Affordability","1994-09-01",0.39
6059,"CARS_Affordability","1994-10-01",0.38
6059,"CARS_Affordability","1994-11-01",0.39
6059,"CARS_Affordability","1994-12-01",0.35
6059,"CARS_Affordability","1995-01-01",0.4
6059,"CARS_Affordability","1995-02-01",0.39
6059,"CARS_Affordability","1995-03-01",0.36
6059,"CARS_Affordability","1995-04-01",0.39
6059,"CARS_Affordability","1995-05-01",0.37
6059,"CARS_Affordability","1995-06-01",0.38
6059,"CARS_Affordability","1995-07-01",0.38
6059,"CARS_Affordability","1995-08-01",0.39
6059,"CARS_Affordability","1995-09-01",0.4
6059,"CARS_Affordability","1995-10-01",0.4
6059,"CARS_Affordability","1995-11-01",0.41
6059,"CARS_Affordability","1995-12-01",0.42
6059,"CARS_Affordability","1996-01-01",0.43
6059,"CARS_Affordability","1996-02-01",0.42
6059,"CARS_Affordability","1996-03-01",0.43
6059,"CARS_Affordability","1996-04-01",0.39
6059,"CARS_Affordability","1996-05-01",0.38
6059,"CARS_Affordability","1996-06-01",0.37
6059,"CARS_Affordability","1996-07-01",0.38
6059,"CARS_Affordability","1996-08-01",0.38
6059,"CARS_Affordability","1996-09-01",0.38
6059,"CARS_Affordability","1996-10-01",0.4
6059,"CARS_Affordability","1996-11-01",0.41
6059,"CARS_Affordability","1996-12-01",0.41
6059,"CARS_Affordability","1997-01-01",0.41
6059,"CARS_Affordability","1997-02-01",0.42
6059,"CARS_Affordability","1997-03-01",0.39
6059,"CARS_Affordability","1997-04-01",0.38
6059,"CARS_Affordability","1997-05-01",0.38
6059,"CARS_Affordability","1997-06-01",0.36
6059,"CARS_Affordability","1997-07-01",0.38
6059,"CARS_Affordability","1997-08-01",0.38
6059,"CARS_Affordability","1997-09-01",0.38
6059,"CARS_Affordability","1997-10-01",0.38
6059,"CARS_Affordability","1997-11-01",0.38
6059,"CARS_Affordability","1997-12-01",0.38
6059,"CARS_Affordability","1998-01-01",0.39
6059,"CARS_Affordability","1998-02-01",0.39
6059,"CARS_Affordability","1998-03-01",0.38
6059,"CARS_Affordability","1998-04-01",0.37
6059,"CARS_Affordability","1998-05-01",0.35
6059,"CARS_Affordability","1998-06-01",0.34
6059,"CARS_Affordability","1998-07-01",0.33
6059,"CARS_Affordability","1998-08-01",0.33
6059,"CARS_Affordability","1998-09-01",0.35
6059,"CARS_Affordability","1998-10-01",0.37
6059,"CARS_Affordability","1998-11-01",0.38
6059,"CARS_Affordability","1998-12-01",0.37
6059,"CARS_Affordability","1999-01-01",0.38
6059,"CARS_Affordability","1999-02-01",0.36
6059,"CARS_Affordability","1999-03-01",0.35
6059,"CARS_Affordability","1999-04-01",0.35
6059,"CARS_Affordability","1999-05-01",0.36
6059,"CARS_Affordability","1999-06-01",0.33
6059,"CARS_Affordability","1999-07-01",0.32
6059,"CARS_Affordability","1999-08-01",0.31
6059,"CARS_Affordability","1999-09-01",0.32
6059,"CARS_Affordability","1999-10-01",0.32
6059,"CARS_Affordability","1999-11-01",0.32
6059,"CARS_Affordability","1999-12-01",0.33
6059,"CARS_Affordability","2000-01-01",0.31
6059,"CARS_Affordability","2000-02-01",0.28
6059,"CARS_Affordability","2000-03-01",0.28
6059,"CARS_Affordability","2000-04-01",0.27
6059,"CARS_Affordability","2000-05-01",0.26
6059,"CARS_Affordability","2000-06-01",0.25
6059,"CARS_Affordability","2000-07-01",0.27
6059,"CARS_Affordability","2000-08-01",0.26
6059,"CARS_Affordability","2000-09-01",0.27
6059,"CARS_Affordability","2000-10-01",0.28
6059,"CARS_Affordability","2000-11-01",0.28
6059,"CARS_Affordability","2000-12-01",0.28
6059,"CARS_Affordability","2001-01-01",0.29
6059,"CARS_Affordability","2001-02-01",0.31
6059,"CARS_Affordability","2001-03-01",0.29
6059,"CARS_Affordability","2001-04-01",0.28
6059,"CARS_Affordability","2001-05-01",0.29
6059,"CARS_Affordability","2001-06-01",0.29
6059,"CARS_Affordability","2001-07-01",0.28
6059,"CARS_Affordability","2001-08-01",0.27
6059,"CARS_Affordability","2001-09-01",0.3
6059,"CARS_Affordability","2001-10-01",0.31
6059,"CARS_Affordability","2001-11-01",0.33
6059,"CARS_Affordability","2001-12-01",0.31
6059,"CARS_Affordability","2002-01-01",0.31
6059,"CARS_Affordability","2002-02-01",0.26
6059,"CARS_Affordability","2002-03-01",0.25
6059,"CARS_Affordability","2002-04-01",0.23
6059,"CARS_Affordability","2002-05-01",0.22
6059,"CARS_Affordability","2002-06-01",0.22
6059,"CARS_Affordability","2002-07-01",0.22
6059,"CARS_Affordability","2002-08-01",0.23
6059,"CARS_Affordability","2002-09-01",0.24
6059,"CARS_Affordability","2002-10-01",0.24
6059,"CARS_Affordability","2002-11-01",0.25
6059,"CARS_Affordability","2002-12-01",0.25
6059,"CARS_Affordability","2003-01-01",0.25
6059,"CARS_Affordability","2003-02-01",0.21
6059,"CARS_Affordability","2003-03-01",0.22
6059,"CARS_Affordability","2003-04-01",0.21
6059,"CARS_Affordability","2003-05-01",0.21
6059,"CARS_Affordability","2003-06-01",0.22
6059,"CARS_Affordability","2003-07-01",0.21
6059,"CARS_Affordability","2003-08-01",0.18
6059,"CARS_Affordability","2003-09-01",0.18
6059,"CARS_Affordability","2003-10-01",0.18
6059,"CARS_Affordability","2003-11-01",0.18
6059,"CARS_Affordability","2003-12-01",0.18
6059,"CARS_Affordability","2004-01-01",0.2
6059,"CARS_Affordability","2004-02-01",0.17
6059,"CARS_Affordability","2004-03-01",0.14
6059,"CARS_Affordability","2004-04-01",0.13
6059,"CARS_Affordability","2004-05-01",0.11
6059,"CARS_Affordability","2004-06-01",0.11
6059,"CARS_Affordability","2004-07-01",0.11
6059,"CARS_Affordability","2004-08-01",0.11
6059,"CARS_Affordability","2004-09-01",0.13
6059,"CARS_Affordability","2004-10-01",0.13
6059,"CARS_Affordability","2004-11-01",0.13
6059,"CARS_Affordability","2004-12-01",0.13
6059,"CARS_Affordability","2005-01-01",0.12
6059,"CARS_Affordability","2005-02-01",0.11
6059,"CARS_Affordability","2005-03-01",0.11
6059,"CARS_Affordability","2005-04-01",0.11
6059,"CARS_Affordability","2005-05-01",0.11
6059,"CARS_Affordability","2005-06-01",0.11
6059,"CARS_Affordability","2005-07-01",0.11
6059,"CARS_Affordability","2005-08-01",0.11
6059,"CARS_Affordability","2005-09-01",0.11
6059,"CARS_Affordability","2005-10-01",0.11
6059,"CARS_Affordability","2005-11-01",0.11
6059,"CARS_Affordability","2005-12-01",0.1
6059,"CARS_Affordability","2006-03-01",0.11
6059,"CARS_Affordability","2006-06-01",0.1
6059,"CARS_Affordability","2006-09-01",0.11
6059,"CARS_Affordability","2006-12-01",0.11
6059,"CARS_Affordability","2007-03-01",0.12
6059,"CARS_Affordability","2007-06-01",0.11
6059,"CARS_Affordability","2007-09-01",0.11
6059,"CARS_Affordability","2007-12-01",0.13
6059,"CARS_Affordability","2008-03-01",0.18
6059,"CARS_Affordability","2008-06-01",0.2
6059,"CARS_Affordability","2008-09-01",0.25
6059,"CARS_Affordability","2008-12-01",0.31
6059,"CARS_Affordability","2009-03-01",0.37
6059,"CARS_Affordability","2009-06-01",0.35
6059,"CARS_Affordability","2009-09-01",0.32
6059,"CARS_Affordability","2009-12-01",0.33
6059,"CARS_Affordability","2010-03-01",0.28
6059,"CARS_Affordability","2010-06-01",0.27
6059,"CARS_Affordability","2010-09-01",0.28
6059,"CARS_Affordability","2010-12-01",0.33
6059,"CARS_Affordability","2011-03-01",0.33
6059,"CARS_Affordability","2011-06-01",0.31
6059,"CARS_Affordability","2011-09-01",0.33
6059,"CARS_Affordability","2011-12-01",0.38
6059,"CARS_Affordability","2012-03-01",0.39
6059,"CARS_Affordability","2012-06-01",0.35
6059,"CARS_Affordability","2012-09-01",0.34
6059,"CARS_Affordability","2012-12-01",0.34
6059,"CARS_Affordability","2013-03-01",0.28
6059,"CARS_Affordability","2013-06-01",0.23
6059,"CARS_Affordability","2013-09-01",0.2
6059,"CARS_Affordability","2013-12-01",0.2
6059,"CARS_Affordability","2014-03-01",0.21
6059,"CARS_Affordability","2014-06-01",0.2
6059,"CARS_Affordability","2014-09-01",0.2
6059,"CARS_Affordability","2014-12-01",0.21
6059,"CARS_Affordability","2015-03-01",0.22
6061,"CARS_Affordability","2010-03-01",0.58
6061,"CARS_Affordability","2010-06-01",0.58
6061,"CARS_Affordability","2010-09-01",0.6
6061,"CARS_Affordability","2010-12-01",0.62
6061,"CARS_Affordability","2011-03-01",0.64
6061,"CARS_Affordability","2011-06-01",0.64
6061,"CARS_Affordability","2011-09-01",0.65
6061,"CARS_Affordability","2011-12-01",0.67
6061,"CARS_Affordability","2012-03-01",0.67
6061,"CARS_Affordability","2012-06-01",0.65
6061,"CARS_Affordability","2012-09-01",0.64
6061,"CARS_Affordability","2012-12-01",0.63
6061,"CARS_Affordability","2013-03-01",0.57
6061,"CARS_Affordability","2013-06-01",0.51
6061,"CARS_Affordability","2013-09-01",0.46
6061,"CARS_Affordability","2013-12-01",0.47
6061,"CARS_Affordability","2014-03-01",0.45
6061,"CARS_Affordability","2014-06-01",0.44
6061,"CARS_Affordability","2014-09-01",0.44
6061,"CARS_Affordability","2014-12-01",0.45
6061,"CARS_Affordability","2015-03-01",0.46
6065,"CARS_Affordability","1991-01-01",0.4
6065,"CARS_Affordability","1991-02-01",0.39
6065,"CARS_Affordability","1991-03-01",0.4
6065,"CARS_Affordability","1991-04-01",0.4
6065,"CARS_Affordability","1991-05-01",0.4
6065,"CARS_Affordability","1991-06-01",0.4
6065,"CARS_Affordability","1991-07-01",0.4
6065,"CARS_Affordability","1991-08-01",0.39
6065,"CARS_Affordability","1991-09-01",0.4
6065,"CARS_Affordability","1991-10-01",0.43
6065,"CARS_Affordability","1991-11-01",0.43
6065,"CARS_Affordability","1991-12-01",0.46
6065,"CARS_Affordability","1992-01-01",0.46
6065,"CARS_Affordability","1992-02-01",0.44
6065,"CARS_Affordability","1992-03-01",0.44
6065,"CARS_Affordability","1992-04-01",0.45
6065,"CARS_Affordability","1992-05-01",0.46
6065,"CARS_Affordability","1992-06-01",0.45
6065,"CARS_Affordability","1992-07-01",0.47
6065,"CARS_Affordability","1992-08-01",0.48
6065,"CARS_Affordability","1992-09-01",0.49
6065,"CARS_Affordability","1992-10-01",0.5
6065,"CARS_Affordability","1992-11-01",0.5
6065,"CARS_Affordability","1992-12-01",0.5
6065,"CARS_Affordability","1993-01-01",0.53
6065,"CARS_Affordability","1993-02-01",0.51
